molecule_id,gas_conformation,sol_conformation,num_atoms,atomic_numbers,gas_xyz,sol_xyz,dielectric_const,gas_energy,sol_energy,solvation_energy,gas_hlgap,sol_hlgap,gas_dipole,sol_dipole
264,Geom-m264-c15,Geom-m264-c15,24,"[6, 6, 1, 1, 8, 15, 8, 8, 6, 6, 1, 1, 1, 1, 1, 6, 6, 8, 17, 1, 1, 1, 1, 1]","[2.737117, 0.752661, -1.60279, 2.883819, 0.396072, -0.132914, 3.00247, -0.69153, 0.00482, 3.75722, 0.895169, 0.306888, 1.751067, 0.859241, 0.659824, 0.252218, 0.119816, 0.405347, -0.532372, -0.197468, 1.696591, 0.5974, -1.26353, -0.50866, 0.329489, -2.531402, 0.193651, 0.568631, -3.662466, -0.779999, 0.38614, -4.62003, -0.297682, -0.093024, -3.581737, -1.639375, 1.59401, -3.653164, -1.143043, 1.001822, -2.594012, 1.064862, -0.7078, -2.515222, 0.560019, -0.6956, 1.254562, -0.794869, -1.588318, 2.183725, -0.031259, -1.551982, 3.373875, -0.037801, -2.81105, 1.378033, 0.975429, -1.302483, 0.605758, -1.431197, 0.007093, 1.805538, -1.425187, 2.549304, 1.816777, -1.729551, 3.650809, 0.506133, -2.138434, 1.921182, 0.202183, -2.067817]","[2.613844, 1.101377, -1.664358, 2.931515, 0.600607, -0.266488, 3.212519, -0.461358, -0.270342, 3.741362, 1.179415, 0.19164, 1.787688, 0.761296, 0.641021, 0.436299, -0.049709, 0.624827, -0.224613, -0.093224, 1.954724, 0.801948, -1.434527, -0.065354, -0.083829, -2.606282, -0.07221, 0.666164, -3.767266, -0.69164, 0.032905, -4.650042, -0.705462, 0.957667, -3.537557, -1.712515, 1.561611, -3.994024, -0.121392, -0.379754, -2.815846, 0.964223, -0.983818, -2.346806, -0.649322, -0.720352, 0.823934, -0.606018, -1.199325, 2.104198, -0.032917, -0.868282, 3.216853, -0.311831, -2.411796, 1.947206, 1.297851, -1.577556, 0.171034, -0.783433, -0.220173, 1.006612, -1.559461, 2.234188, 2.119297, -1.63465, 3.518637, 1.09452, -2.264525, 1.880311, 0.469272, -2.155517]",78.4,-36403.869897,-36405.097102,-1.2272050000028685,6.627146,7.051479,1.346922,2.024933
264,Geom-m264-c16,Geom-m264-c16,24,"[6, 6, 1, 1, 8, 15, 8, 8, 6, 6, 1, 1, 1, 1, 1, 6, 6, 8, 17, 1, 1, 1, 1, 1]","[-1.950595, -2.624248, 0.596798, -0.556888, -2.378654, 0.056217, 0.21281, -2.555306, 0.822009, -0.338444, -3.005572, -0.817909, -0.416878, -0.993105, -0.42897, -0.496109, 0.204904, 0.769001, -0.329061, -0.318796, 2.201664, -1.974198, 0.978232, 0.47986, -2.441349, 0.990163, -0.899337, -3.740033, 1.765361, -0.947843, -4.126323, 1.793075, -1.964104, -4.486568, 1.301686, -0.308028, -3.593063, 2.787657, -0.607839, -1.66884, 1.459943, -1.539084, -2.57564, -0.049325, -1.244082, 0.831565, 1.470616, 0.17088, 1.810511, 0.826922, -0.747247, 2.928334, 0.500856, -0.522576, 1.159292, 0.475763, -2.396175, 1.331387, 1.88222, 1.051409, 0.302155, 2.272808, -0.34673, -2.134812, -2.018983, 1.481804, -2.706711, -2.384209, -0.148794, -2.065886, -3.67034, 0.871981]","[-2.200451, -2.385859, -0.021471, -0.712001, -2.296089, 0.26043, -0.487493, -2.422484, 1.32828, -0.145783, -3.039442, -0.312306, -0.17936, -0.987616, -0.163117, -0.285358, 0.342417, 0.718783, 0.083854, 0.236383, 2.148675, -1.740053, 0.957647, 0.550311, -2.434861, 1.136951, -0.725948, -3.91205, 1.320272, -0.444898, -4.452277, 1.457246, -1.377297, -4.31526, 0.447175, 0.061471, -4.078352, 2.189082, 0.183901, -2.002455, 2.017098, -1.226024, -2.243537, 0.252638, -1.351022, 0.869946, 1.443142, -0.286845, 2.158067, 0.760706, -0.571234, 3.203536, 0.87604, -0.009107, 2.121417, -0.4223, -1.939846, 1.062012, 2.364535, 0.268226, 0.3881, 1.699851, -1.231472, -2.751679, -1.635092, 0.539788, -2.4012, -2.235028, -1.078219, -2.570105, -3.365604, 0.261849]",78.4,-36404.027945,-36405.152482,-1.124536999996053,6.846491,7.125913,0.784439,1.787244
264,Geom-m264-c17,Geom-m264-c17,24,"[6, 6, 1, 1, 8, 15, 8, 8, 6, 6, 1, 1, 1, 1, 1, 6, 6, 8, 17, 1, 1, 1, 1, 1]","[3.0031, 2.909865, -0.444411, 2.248133, 1.628707, -0.724248, 1.696305, 1.68524, -1.681972, 2.928636, 0.761725, -0.780407, 1.29919, 1.418614, 0.361438, 0.260513, 0.092765, 0.205503, -0.138274, -0.574972, 1.539651, 1.057782, -0.93603, -0.874282, 1.490583, -2.224733, -0.299188, 2.587484, -2.022572, 0.72614, 2.214614, -1.473742, 1.588218, 2.957819, -2.985295, 1.071676, 3.423838, -1.470737, 0.300102, 0.611759, -2.720331, 0.139295, 1.836527, -2.813356, -1.159039, -1.233166, 0.733015, -0.783537, -2.332794, -0.279821, -0.725621, -2.804776, -0.877502, -1.641804, -2.945103, -0.618449, 0.908266, -0.936111, 0.946009, -1.813496, -1.560022, 1.661037, -0.308714, 3.526646, 2.845468, 0.505982, 3.733523, 3.097817, -1.228052, 2.323589, 3.757486, -0.397835]","[3.113612, 2.412474, -0.009682, 1.913467, 1.743407, -0.649667, 1.326672, 2.450122, -1.256256, 2.210747, 0.899411, -1.289862, 1.039404, 1.231989, 0.409296, 0.025519, 0.020847, 0.240239, -0.610963, -0.325414, 1.536205, 0.74723, -1.157809, -0.553181, 1.628954, -2.155668, 0.08686, 3.023929, -1.588653, 0.270958, 3.011456, -0.718444, 0.923885, 3.670614, -2.338171, 0.718363, 3.45115, -1.293404, -0.683013, 1.174381, -2.444502, 1.04314, 1.628119, -3.018305, -0.586424, -1.242208, 0.54579, -1.051727, -2.453314, -0.310486, -0.965821, -2.826212, -1.153446, -1.723086, -3.477824, -0.05281, 0.500499, -0.819882, 0.479059, -2.05743, -1.530961, 1.581152, -0.86124, 3.674948, 1.697497, 0.586077, 3.768742, 2.808318, -0.779398, 2.802216, 3.227254, 0.634931]",78.4,-36403.947593,-36405.141096,-1.193503000002238,6.597811,7.099129,1.06995,1.944468
264,Geom-m264-c18,Geom-m264-c18,24,"[6, 6, 1, 1, 8, 15, 8, 8, 6, 6, 1, 1, 1, 1, 1, 6, 6, 8, 17, 1, 1, 1, 1, 1]","[-0.179545, -3.314722, -0.050451, 0.20746, -1.949402, -0.570697, 1.197853, -1.955928, -1.053763, -0.526158, -1.567019, -1.299241, 0.255072, -1.029429, 0.573886, 0.649025, 0.57025, 0.179021, 1.108764, 0.736219, -1.2831, 1.797411, 1.004114, 1.333643, 3.190131, 0.97637, 0.859871, 3.62854, -0.435274, 0.524685, 4.688475, -0.450627, 0.279986, 3.462764, -1.10563, 1.365311, 3.079753, -0.81946, -0.333397, 3.275461, 1.643804, -0.01119, 3.777692, 1.398326, 1.686037, -0.883087, 1.571624, 0.728081, -2.131295, 0.767038, 0.598485, -2.97536, 0.852747, -0.231917, -2.329744, -0.510489, 1.851859, -0.938069, 2.478733, 0.120717, -0.721545, 1.848076, 1.771492, -1.150575, -3.279853, 0.438783, -0.233239, -4.030048, -0.868131, 0.548789, -3.674181, 0.672796]","[-0.198309, -3.272541, -0.144291, 0.381911, -2.039869, 0.517923, -0.073962, -1.857346, 1.504977, 1.471435, -2.116681, 0.652374, 0.113166, -0.877861, -0.334678, 0.494663, 0.622897, 0.047969, 0.465411, 1.507611, -1.139763, 1.829571, 0.602333, 0.917776, 3.173405, 0.867987, 0.364763, 3.659567, -0.318393, -0.445633, 4.669152, -0.131509, -0.802008, 3.674815, -1.221256, 0.159051, 3.021543, -0.491283, -1.30794, 3.11286, 1.778521, -0.244675, 3.809729, 1.05763, 1.23419, -0.754634, 1.109435, 1.37796, -2.131786, 1.154961, 0.827622, -2.8102, 2.100699, 0.576035, -2.87357, -0.465527, 0.466519, -0.497271, 2.087573, 1.79172, -0.714684, 0.376047, 2.185876, 0.263973, -3.443109, -1.112617, -0.020068, -4.143012, 0.479473, -1.268144, -3.16207, -0.289854]",78.4,-36404.093684,-36405.185256,-1.0915719999975408,6.83808,7.119804,0.6417,1.949368
264,Geom-m264-c19,Geom-m264-c19,24,"[6, 6, 1, 1, 8, 15, 8, 8, 6, 6, 1, 1, 1, 1, 1, 6, 6, 8, 17, 1, 1, 1, 1, 1]","[-1.563999, -3.778713, -0.991002, -1.442635, -2.272136, -0.921245, -0.906473, -1.868386, -1.800373, -2.432093, -1.787465, -0.878035, -0.696077, -1.937465, 0.287191, -0.347572, -0.308422, 0.529644, -0.456903, 0.20355, 1.98251, -1.377125, 0.496251, -0.543875, -1.875175, 1.788546, -0.038507, -2.837898, 2.348843, -1.059524, -3.224659, 3.308574, -0.724735, -2.345356, 2.494429, -2.018124, -3.678648, 1.675502, -1.210414, -2.356086, 1.618324, 0.936029, -1.010661, 2.456708, 0.114732, 1.406745, -0.045822, -0.188788, 1.821389, 1.361849, 0.085387, 2.019558, 2.222277, -0.715798, 1.963091, 1.771289, 1.810789, 1.413974, -0.270085, -1.25825, 2.07082, -0.741003, 0.329088, -2.126906, -4.072056, -1.874173, -0.582722, -4.24489, -1.038966, -2.076814, -4.162577, -0.112862]","[-1.631299, -3.68746, -0.501932, -1.184159, -2.281896, -0.849705, -0.319986, -2.286846, -1.53258, -1.990968, -1.699911, -1.319474, -0.787131, -1.594016, 0.381691, -0.291388, -0.085174, 0.444325, -0.136297, 0.369554, 1.849333, -1.214259, 0.797736, -0.507017, -2.449795, 1.473318, -0.066501, -2.792127, 2.545607, -1.079639, -3.718442, 3.038451, -0.796975, -2.006666, 3.294331, -1.129075, -2.918355, 2.11493, -2.067909, -3.239343, 0.71161, 0.001539, -2.272218, 1.890837, 0.932017, 1.333432, -0.009632, -0.507741, 2.077877, 1.227308, -0.156659, 2.26251, 2.200986, -0.820688, 2.77, 1.263331, 1.512609, 1.15181, -0.031132, -1.585187, 1.9432, -0.874068, -0.238408, -1.93963, -4.206208, -1.405032, -0.821276, -4.24739, -0.044531, -2.467714, -3.667142, 0.188239]",78.4,-36403.952143,-36405.138725,-1.1865819999948144,6.55085,7.081559,0.998548,1.857233
264,Geom-m264-c2,Geom-m264-c2,24,"[6, 6, 8, 15, 8, 6, 6, 8, 17, 8, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-3.119274, -1.351327, 0.480467, -1.9213, -0.980397, -0.363626, -1.046624, -0.122905, 0.447986, 0.178873, 0.670714, -0.40817, 0.064132, 0.497926, -1.935759, 0.135831, 2.437093, 0.300969, -1.257071, 2.8673, 0.621025, -1.940872, 3.630455, 0.021984, -1.961222, 2.09698, 2.086189, 1.608165, 0.045155, 0.239484, 2.277748, -0.942265, -0.618352, 3.607948, -1.286236, 0.012616, -3.673697, -0.462941, 0.77534, -3.788574, -2.002817, -0.077138, -2.80962, -1.870027, 1.384702, -1.344479, -1.869729, -0.670359, -2.210212, -0.430352, -1.27179, 0.740874, 2.424553, 1.209442, 0.595032, 3.113116, -0.42492, 1.627022, -1.830011, -0.702007, 2.397782, -0.510624, -1.623694, 3.469547, -1.692846, 1.011664, 4.238953, -0.404075, 0.092653, 4.130835, -2.026544, -0.588804]","[-3.225582, -1.28992, 0.385986, -1.928857, -1.128602, -0.379927, -1.24816, 0.072093, 0.125043, 0.121022, 0.638732, -0.464161, 0.17122, 0.870676, -1.932923, 0.255296, 2.190561, 0.580912, -1.029372, 2.938754, 0.6156, -1.339301, 3.908105, -0.007336, -2.287929, 2.283336, 1.734204, 1.277592, -0.284368, 0.121867, 2.234438, -1.053393, -0.689484, 3.579197, -1.05675, 0.009489, -3.867269, -0.42489, 0.238845, -3.755475, -2.173159, 0.041253, -3.032273, -1.394097, 1.449237, -1.256959, -1.986766, -0.230497, -2.098795, -0.997502, -1.456659, 0.524291, 1.898943, 1.598064, 1.040518, 2.837733, 0.184991, 1.829228, -2.071201, -0.788903, 2.288737, -0.597942, -1.686132, 3.487287, -1.469093, 1.010189, 3.976704, -0.049453, 0.0905, 4.284241, -1.661599, -0.550259]",78.4,-36404.078319,-36405.107894,-1.0295750000004773,6.820879,7.048271,0.728237,1.494
264,Geom-m264-c20,Geom-m264-c20,24,"[6, 6, 1, 1, 8, 15, 8, 8, 6, 6, 1, 1, 1, 1, 1, 6, 6, 8, 17, 1, 1, 1, 1, 1]","[-2.301351, -2.213467, 0.993783, -1.20613, -2.453255, -0.025184, -0.272764, -2.785485, 0.453031, -1.501856, -3.195893, -0.777874, -0.921551, -1.2274, -0.796666, -0.21789, 0.026382, 0.093693, 0.265666, -0.389152, 1.500278, -1.383178, 1.252272, 0.080098, -2.371028, 1.195406, -0.989637, -3.247435, 2.424326, -0.882923, -3.741665, 2.458919, 0.08458, -2.657682, 3.331295, -0.992446, -4.009519, 2.414358, -1.658859, -1.847997, 1.154963, -1.964135, -2.960111, 0.267879, -0.886776, 1.189561, 0.652751, -1.022532, 2.385599, -0.228632, -0.846732, 2.90068, -0.910735, -1.67669, 3.053357, -0.254231, 0.800282, 1.428363, 1.668917, -0.700238, 0.858017, 0.678372, -2.063602, -1.975055, -1.505837, 1.752866, -3.198752, -1.821223, 0.51804, -2.560976, -3.146357, 1.489432]","[-2.80393, -1.940001, 0.421868, -1.347818, -2.365329, 0.378162, -0.905293, -2.421096, 1.382053, -1.223451, -3.333705, -0.119678, -0.551325, -1.410283, -0.417071, 0.027568, -0.045102, 0.166049, 0.729984, -0.105022, 1.472446, -1.133674, 1.039253, 0.192744, -2.040027, 1.31484, -0.924917, -3.268943, 2.018109, -0.387078, -3.786267, 1.387228, 0.331884, -2.995266, 2.945575, 0.107368, -3.951055, 2.246105, -1.199933, -1.498365, 1.938743, -1.651599, -2.295169, 0.360186, -1.406816, 1.181644, 0.445503, -1.239773, 2.507733, -0.205026, -1.079615, 2.98616, -1.090092, -1.720813, 3.510734, 0.414662, 0.289528, 1.32066, 1.528423, -1.205009, 0.755429, 0.179435, -2.209343, -2.914888, -0.971559, 0.903844, -3.214375, -1.868423, -0.581369, -3.383762, -2.668254, 0.978858]",78.4,-36403.947487,-36405.147484,-1.19999700000335,6.596581,7.113285,1.068668,1.962185
264,Geom-m264-c21,Geom-m264-c21,24,"[6, 6, 1, 1, 8, 15, 8, 8, 6, 6, 1, 1, 1, 1, 1, 6, 6, 8, 17, 1, 1, 1, 1, 1]","[-3.312295, -2.7098, -0.040318, -2.577235, -1.450564, 0.359393, -3.198293, -0.551596, 0.208051, -2.26577, -1.475103, 1.41571, -1.378791, -1.338151, -0.482112, -0.405476, -0.00441, -0.133373, -0.853479, 0.768548, 1.134631, -0.422155, 0.905036, -1.551059, -1.029544, 2.240537, -1.435833, -2.523345, 2.148077, -1.196482, -2.967158, 3.141073, -1.218331, -3.004452, 1.543606, -1.962827, -2.732577, 1.705568, -0.224491, -0.523495, 2.786382, -0.624837, -0.801018, 2.735997, -2.388734, 1.351262, -0.694912, -0.028373, 2.213984, 0.242054, 0.759372, 3.176758, 0.825916, 0.372565, 1.691333, 0.494754, 2.440634, 1.747435, -0.854975, -1.034227, 1.293506, -1.658398, 0.483999, -4.213939, -2.826391, 0.556759, -3.598274, -2.674995, -1.088921, -2.688007, -3.587756, 0.108982]","[-2.360712, -2.894079, 0.292907, -2.806052, -1.446885, 0.413942, -3.832872, -1.313707, 0.05076, -2.748283, -1.084112, 1.449, -1.970371, -0.579216, -0.4267, -0.733009, 0.269772, 0.098403, -0.867234, 0.838938, 1.470786, -0.429304, 1.274755, -1.08453, -1.079422, 2.588675, -1.253427, -2.457223, 2.424896, -1.866923, -2.891617, 3.401997, -2.061135, -2.397503, 1.884878, -2.807501, -3.122895, 1.882441, -1.202137, -1.124031, 3.073832, -0.269764, -0.410831, 3.160909, -1.904258, 0.769296, -0.860444, -0.02307, 1.931354, -0.260273, 0.679329, 2.920278, 0.217372, 0.213056, 1.807054, -0.22366, 2.481943, 1.025218, -1.049526, -1.068248, 0.525851, -1.812907, 0.452508, -3.021881, -3.528364, 0.876282, -2.398706, -3.223332, -0.74114, -1.348128, -3.031464, 0.660093]",78.4,-36404.001073,-36405.10301,-1.1019369999994524,6.570887,7.046458,0.82097,1.513749
264,Geom-m264-c22,Geom-m264-c22,24,"[6, 6, 8, 15, 8, 6, 6, 8, 17, 8, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-2.725751, -2.164862, 0.642487, -2.002426, -1.276755, -0.343761, -1.007698, -0.484278, 0.401141, -0.21644, 0.687708, -0.534188, -0.901491, 0.960229, -1.889477, -0.154333, 2.210183, 0.608643, 0.030658, 3.452712, -0.205786, 0.93878, 4.220481, -0.141211, -1.261491, 3.763856, -1.385158, 1.369668, 0.11935, -0.648637, 1.867217, -0.634811, 0.492156, 3.330417, -0.937142, 0.252642, -3.234512, -1.571709, 1.398895, -2.030708, -2.831105, 1.148622, -3.467762, -2.772037, 0.12902, -1.472519, -1.865804, -1.110273, -2.688068, -0.584493, -0.854845, 0.642224, 2.092284, 1.348032, -1.113219, 2.252988, 1.13068, 1.724469, -0.03613, 1.413332, 1.273438, -1.558814, 0.601134, 3.739878, -1.508987, 1.082299, 3.90268, -0.018233, 0.152004, 3.456889, -1.514529, -0.659549]","[-2.559755, -2.264038, 0.642532, -1.716062, -1.509797, -0.363158, -1.330136, -0.213134, 0.226386, -0.405295, 0.83708, -0.537468, -0.853747, 1.310479, -1.871338, -0.382162, 2.231989, 0.724653, 0.258303, 3.440435, 0.145561, 1.321426, 3.916162, 0.403862, -0.693709, 4.276971, -1.141811, 1.070092, 0.247685, -0.618684, 1.772566, -0.411374, 0.485811, 3.026402, -1.061313, -0.063427, -3.455515, -1.702475, 0.893244, -2.002788, -2.444513, 1.557622, -2.858992, -3.221444, 0.22752, -0.792706, -2.055118, -0.608862, -2.264152, -1.310463, -1.292531, 0.154985, 1.927934, 1.62717, -1.410133, 2.473173, 1.002067, 2.007968, 0.351727, 1.243421, 1.093128, -1.149885, 0.934675, 3.564334, -1.557571, 0.738972, 3.679011, -0.315931, -0.507018, 2.776838, -1.796478, -0.820998]",78.4,-36403.926686,-36405.147333,-1.220647000001918,6.647904,7.047142,1.274679,2.020328
264,Geom-m264-c23,Geom-m264-c23,24,"[6, 6, 1, 1, 8, 15, 8, 8, 6, 6, 1, 1, 1, 1, 1, 6, 6, 8, 17, 1, 1, 1, 1, 1]","[-3.839117, -0.158851, 0.266112, -3.131581, 1.012943, -0.385902, -3.745996, 1.470965, -1.17285, -2.871982, 1.788404, 0.351339, -1.901661, 0.584702, -1.070206, -0.63217, 0.113698, -0.061418, -0.969633, 0.117906, 1.443898, 0.616694, 1.172862, -0.471869, 1.074391, 2.048939, 0.616, 2.351431, 2.719955, 0.164436, 2.719233, 3.392184, 0.936547, 3.123452, 1.981898, -0.04254, 2.18566, 3.296739, -0.742429, 0.278003, 2.782428, 0.826992, 1.225907, 1.438922, 1.519307, -0.066111, -1.54217, -0.826425, 1.410314, -1.721855, -0.712993, 2.005472, -2.430347, 0.030561, 2.376372, -0.703889, -1.839409, -0.360174, -1.519017, -1.877261, -0.597438, -2.354346, -0.323649, -3.240493, -0.568852, 1.076488, -4.792198, 0.165425, 0.678298, -4.035368, -0.947783, -0.457485]","[-3.793598, -0.367844, -0.344562, -3.129866, 0.789976, 0.380568, -3.654442, 1.734496, 0.193476, -3.078698, 0.620539, 1.464424, -1.762188, 0.99504, -0.114924, -0.48596, 0.219437, 0.435485, -0.503944, -0.096112, 1.889197, 0.735395, 1.068311, -0.116712, 1.146898, 2.380788, 0.408001, 2.487033, 2.730241, -0.203835, 2.811325, 3.708149, 0.141145, 3.240278, 1.999251, 0.078427, 2.419887, 2.750154, -1.287709, 0.37077, 3.10942, 0.135291, 1.199432, 2.310953, 1.502036, -0.29817, -1.31133, -0.645808, 1.107865, -1.791087, -0.671852, 1.597108, -2.692935, -0.06296, 2.223954, -0.869464, -1.754269, -0.60654, -1.065439, -1.663547, -0.946369, -2.105385, -0.268271, -3.277054, -1.304068, -0.145808, -4.81974, -0.471655, -0.005999, -3.800366, -0.200576, -1.416249]",78.4,-36404.052886,-36405.126397,-1.073511000002327,6.817556,7.069019,0.679065,1.448635
264,Geom-m264-c24,Geom-m264-c24,24,"[6, 6, 1, 1, 8, 15, 8, 8, 6, 6, 1, 1, 1, 1, 1, 6, 6, 8, 17, 1, 1, 1, 1, 1]","[1.867939, 2.657115, -0.051507, 0.501316, 2.537296, -0.695913, -0.305639, 2.69851, 0.035268, 0.376833, 3.252575, -1.519696, 0.315008, 1.215039, -1.314533, 0.211942, -0.077241, -0.238756, 0.142864, 0.331507, 1.255986, 1.550179, -1.03604, -0.60914, 2.523232, -1.166964, 0.483163, 3.620427, -2.099484, 0.022353, 3.219806, -3.081772, -0.217337, 4.111395, -1.71049, -0.866568, 4.368665, -2.217085, 0.802981, 2.916236, -0.164955, 0.725202, 2.003696, -1.553137, 1.374301, -1.281438, -1.074356, -0.829417, -2.514576, -0.598449, -0.125384, -3.479681, -0.10949, -0.622351, -2.476985, -0.783838, 1.643165, -1.095925, -2.121187, -0.576656, -1.380061, -0.986884, -1.914283, 1.955471, 1.982144, 0.797654, 2.656697, 2.422211, -0.763431, 2.024262, 3.67253, 0.306249]","[1.766806, 3.061394, -0.045619, 0.454553, 2.397288, -0.418946, -0.270823, 2.434245, 0.405056, 0.004288, 2.856824, -1.308533, 0.696794, 0.987405, -0.760597, 0.249837, -0.256796, 0.124112, -0.127914, 0.05793, 1.532223, 1.376688, -1.34331, -0.118337, 2.737929, -1.236013, 0.435558, 3.56854, -2.374325, -0.118088, 3.138549, -3.333107, 0.15898, 3.618547, -2.323472, -1.201885, 4.578241, -2.321949, 0.277209, 3.144693, -0.255625, 0.147775, 2.662015, -1.278266, 1.52999, -1.176117, -1.053818, -0.804535, -2.447449, -0.351358, -0.497209, -3.081035, 0.381275, -1.194752, -3.090653, -0.609708, 1.170777, -1.26009, -2.09216, -0.475821, -0.995406, -1.044972, -1.881493, 2.202558, 2.587676, 0.830375, 2.479271, 2.988299, -0.861774, 1.60184, 4.110094, 0.176889]",78.4,-36404.001463,-36405.131332,-1.1298689999966882,6.568737,7.034965,0.819345,1.411818
264,Geom-m264-c25,Geom-m264-c25,24,"[6, 6, 1, 1, 8, 15, 8, 8, 6, 6, 1, 1, 1, 1, 1, 6, 6, 8, 17, 1, 1, 1, 1, 1]","[1.324787, 3.823723, -1.43326, 1.271855, 2.658302, -0.472031, 2.195805, 2.574307, 0.121625, 0.423113, 2.742624, 0.225833, 1.108981, 1.427868, -1.260923, 1.017481, 0.023557, -0.344814, 1.18102, 0.25831, 1.179785, 2.190671, -0.974471, -1.026986, 3.073008, -1.646614, -0.061794, 2.318011, -2.679761, 0.753114, 3.011357, -3.243411, 1.373279, 1.5919, -2.204257, 1.40981, 1.795388, -3.383246, 0.107308, 3.858437, -2.109704, -0.673716, 3.532742, -0.883496, 0.584084, -0.645945, -0.773246, -0.810611, -1.688379, -0.366506, 0.181518, -2.6698, 0.274091, -0.02736, -1.364633, -0.898664, 1.849723, -0.507113, -1.856559, -0.777024, -0.922865, -0.484475, -1.827522, 1.448898, 4.756696, -0.888144, 2.157361, 3.71794, -2.124782, 0.408843, 3.887681, -2.016062]","[1.22505, 3.73497, -1.665534, 1.658425, 2.703185, -0.644553, 2.721219, 2.440394, -0.754583, 1.488882, 3.049382, 0.385142, 0.868941, 1.477241, -0.845816, 0.921623, 0.232725, 0.131178, 0.800278, 0.491556, 1.595537, 2.232422, -0.549972, -0.316244, 2.921584, -1.559261, 0.504345, 2.404646, -2.948046, 0.175907, 2.964658, -3.691786, 0.736027, 1.353704, -3.049842, 0.438804, 2.515232, -3.160839, -0.883019, 3.98519, -1.460297, 0.259526, 2.771078, -1.303724, 1.559887, -0.540546, -0.765328, -0.504189, -1.812318, -0.246841, 0.062548, -2.68312, 0.355159, -0.487641, -2.0518, -0.551396, 1.827212, -0.414352, -1.800135, -0.178132, -0.584576, -0.74797, -1.595094, 1.7897, 4.651417, -1.519296, 1.40645, 3.379701, -2.675575, 0.168552, 3.960398, -1.565385]",78.4,-36404.000296,-36405.122464,-1.1221680000016931,6.618467,7.030074,0.683834,1.482716
264,Geom-m264-c26,Geom-m264-c26,24,"[6, 6, 1, 1, 8, 15, 8, 8, 6, 6, 1, 1, 1, 1, 1, 6, 6, 8, 17, 1, 1, 1, 1, 1]","[-3.112991, -0.956297, 0.882916, -2.170213, -1.654401, -0.076648, -1.383584, -2.212073, 0.459564, -2.702683, -2.357887, -0.73099, -1.525965, -0.699733, -0.993257, -0.30609, 0.253075, -0.322096, -0.459544, 0.544081, 1.195518, -0.286202, 1.6142, -1.30191, -0.912026, 2.809174, -0.712347, -2.400866, 2.607021, -0.514748, -2.862181, 3.530533, -0.171472, -2.88113, 2.310741, -1.444709, -2.592488, 1.836884, 0.229962, -0.404377, 3.034895, 0.237914, -0.702089, 3.617849, -1.424845, 1.310276, -0.656618, -0.715772, 1.484845, -1.774307, 0.261498, 1.48597, -2.942283, 0.023665, 1.653925, -1.261435, 1.956086, 2.122569, 0.065082, -0.603962, 1.296095, -1.01984, -1.746252, -3.626948, -1.692603, 1.497337, -2.567063, -0.279834, 1.537025, -3.8631, -0.38559, 0.339164]","[-3.655473, -1.526784, 0.23207, -2.228664, -1.287278, 0.68355, -2.178593, -0.960958, 1.732756, -1.610128, -2.19118, 0.571712, -1.644826, -0.230621, -0.149133, -0.166554, 0.329417, 0.041922, 0.288114, 0.500255, 1.452447, -0.115066, 1.591034, -0.909106, -0.53875, 2.948586, -0.51379, -2.051008, 3.063027, -0.540451, -2.346082, 4.08206, -0.304613, -2.439431, 2.813673, -1.523682, -2.508531, 2.398626, 0.187001, -0.130236, 3.152609, 0.484297, -0.067154, 3.620725, -1.237667, 0.962104, -0.855185, -0.894487, 1.31892, -2.018269, -0.043975, 0.943831, -3.148467, -0.133333, 2.436146, -1.662875, 1.328487, 1.877835, -0.320452, -1.156215, 0.48835, -1.199793, -1.816019, -4.105971, -2.306717, 0.839114, -4.249466, -0.624023, 0.337832, -3.685224, -1.836775, -0.807073]",78.4,-36404.02437,-36405.096128,-1.0717579999982263,6.484791,7.009397,0.65651,1.308215
